sentence_id	token	label
235	,	O
235	makanan	B-ASPECT
235	hanya	O
235	pilih	O
235	nasgor	B-ASPECT
235	roti_bakar	O

236	Pengalaman	O
236	di	O
236	Hotel	B-HOTEL
236	Santika	I-HOTEL
236	Surabaya	B-LOC
236	,	O
236	posisi	O
236	hotel	O
236	berada	O
236	komplek	O
236	perumahan	O
236	dalam	O

237	Saya	O
237	menginap	O
237	di	O
237	Hotel	B-HOTEL
237	Santika	I-HOTEL
237	di	O
237	Kuta	B-LOC
237	,	O
237	harga	B-ASPECT
237	satu	O
237	juta	O
237	ekspektasi	O
237	ada	O
237	kelebihan	O
237	lain	O

238	bagus	O
238	desain	O
238	modern	O
238	,	O
238	ini	O
238	pendapat	O
238	saya	O
238	soal	O
238	Hotel	B-HOTEL
238	Tentrem	I-HOTEL
238	di	O
238	Surabaya	B-LOC

239	Pengalaman	O
239	di	O
239	Hotel	B-HOTEL
239	Ciputra	I-HOTEL
239	Ubud	B-LOC
239	,	O
239	ada	O
239	makanan	B-ASPECT
239	basi	O

240	Pengalaman	O
240	di	O
240	Hotel	B-HOTEL
240	Santika	I-HOTEL
240	Surabaya	B-LOC
240	,	O
240	minim	O
240	tempat_parkir	O

241	Saya	O
241	menginap	O
241	di	O
241	Hotel	B-HOTEL
241	Tentrem	I-HOTEL
241	di	O
241	Bali	B-LOC
241	,	O
241	rekomendasi	O
241	anggaran_rendah	O

242	Saya	O
242	menginap	O
242	di	O
242	Hotel	B-HOTEL
242	Ciputra	I-HOTEL
242	di	O
242	Semarang	B-LOC
242	,	O
242	mesin_cuci	B-ASPECT
242	bisa	O
242	digunakan	O
242	ac	B-ASPECT
242	dingin	O

243	Ulasan	O
243	tamu	O
243	di	O
243	Hotel	B-HOTEL
243	Ciputra	I-HOTEL
243	Semarang	B-LOC
243	:	O
243	air_mineral	O
243	alat_mandi	O
243	harus	O
243	bayar	B-ASPECT
243	tidak_termasuk	O
243	harga	B-ASPECT
243	kamar	O

244	Saya	O
244	menginap	O
244	di	O
244	Hotel	B-HOTEL
244	Horison	I-HOTEL
244	di	O
244	Solo	B-LOC
244	,	O
244	jalan	O
244	masuk	O
244	sempit	O
244	mobil	O

245	Ulasan	O
245	tamu	O
245	di	O
245	Hotel	B-HOTEL
245	Patra	I-HOTEL
245	Jasa	I-HOTEL
245	Yogyakarta	B-LOC
245	:	O
245	menikmati	O
245	fasilitas	B-ASPECT
245	ballroom	O
245	lengkap	O

246	handuk	O
246	putih	O
246	warna	O
246	jadi	O
246	kuning	O
246	,	O
246	ini	O
246	pendapat	O
246	saya	O
246	soal	O
246	Hotel	B-HOTEL
246	Ibis	I-HOTEL
246	di	O
246	Solo	B-LOC

247	Pengalaman	O
247	di	O
247	Hotel	B-HOTEL
247	Patra	I-HOTEL
247	Jasa	I-HOTEL
247	Jakarta	B-LOC
247	,	O
247	harga	B-ASPECT
247	tambah	O
247	kasur	O
247	dua_ratus_ribu	O
247	mahal	B-ASPECT
247	dibanding	O
247	lain	O

248	Pengalaman	O
248	di	O
248	Hotel	B-HOTEL
248	Aston	I-HOTEL
248	Semarang	B-LOC
248	,	O
248	menu	B-ASPECT
248	sarapan	I-ASPECT
248	enak	O
248	variasi	O

249	Ulasan	O
249	tamu	O
249	di	O
249	Hotel	B-HOTEL
249	Patra	I-HOTEL
249	Jasa	I-HOTEL
249	Yogyakarta	B-LOC
249	:	O
249	harga	B-ASPECT
249	ekonomis	O
249	hemat	O
249	kantong	O

250	Ulasan	O
250	tamu	O
250	di	O
250	Hotel	B-HOTEL
250	Gumaya	I-HOTEL
250	Jakarta	B-LOC
250	:	O
250	sayang	O
250	lokasi	B-ASPECT
250	penuh	O
250	kemacetan	O
250	pusat_kota	O

251	Saya	O
251	menginap	O
251	di	O
251	Hotel	B-HOTEL
251	Ibis	I-HOTEL
251	di	O
251	Semarang	B-LOC
251	,	O
251	mobil	O
251	pecah	O
251	dibantu	O
251	sampai	O
251	selesai	O

252	Pengalaman	O
252	di	O
252	Hotel	B-HOTEL
252	Aston	I-HOTEL
252	Ubud	B-LOC
252	,	O
252	parkir	O
252	mobil	O
252	gratis	B-ASPECT

253	Ulasan	O
253	tamu	O
253	di	O
253	Hotel	B-HOTEL
253	Santika	I-HOTEL
253	Surabaya	B-LOC
253	:	O
253	ac	B-ASPECT
253	berisik	O
253	mengganggu	O
253	tidur	O

254	Saya	O
254	menginap	O
254	di	O
254	Hotel	B-HOTEL
254	Horison	I-HOTEL
254	di	O
254	Malang	B-LOC
254	,	O
254	ruangan	O
254	kamar	B-ASPECT
254	bagus	O
254	nuansa	O
254	klasik	O
254	eropa	O

255	lantai	O
255	kamar	B-ASPECT
255	debu	O
255	,	O
255	ini	O
255	pendapat	O
255	saya	O
255	soal	O
255	Hotel	B-HOTEL
255	Horison	I-HOTEL
255	di	O
255	Malang	B-LOC

256	pelayanan	B-ASPECT
256	tidak_menyenangkan	O
256	tamu	O
256	menunggu	O
256	lama	O
256	,	O
256	ini	O
256	pendapat	O
256	saya	O
256	soal	O
256	Hotel	B-HOTEL
256	Patra	I-HOTEL
256	Jasa	I-HOTEL
256	di	O
256	Solo	B-LOC

257	Ulasan	O
257	tamu	O
257	di	O
257	Hotel	B-HOTEL
257	Ciputra	I-HOTEL
257	Ubud	B-LOC
257	:	O
257	tempat	O
257	sejuk	O
257	jauh	B-ASPECT
257	bising	O
257	panas	O
257	kota	O

258	Saya	O
258	menginap	O
258	di	O
258	Hotel	B-HOTEL
258	Ibis	I-HOTEL
258	di	O
258	Yogyakarta	B-LOC
258	,	O
258	tarif	O
258	tidak_ekonomis	O

259	Ulasan	O
259	tamu	O
259	di	O
259	Hotel	B-HOTEL
259	Tentrem	I-HOTEL
259	Solo	B-LOC
259	:	O
259	harga	B-ASPECT
259	murah	I-ASPECT
259	tempat	O
259	mewah	O
259	premium	O

260	Saya	O
260	menginap	O
260	di	O
260	Hotel	B-HOTEL
260	Aston	I-HOTEL
260	di	O
260	Surabaya	B-LOC
260	,	O
260	bantal	O
260	bau	O

261	Saya	O
261	menginap	O
261	di	O
261	Hotel	B-HOTEL
261	Horison	I-HOTEL
261	di	O
261	Yogyakarta	B-LOC
261	,	O
261	dekat	B-ASPECT
261	cari	O
261	makan	O
261	banyak	O
261	area	O
261	hotel	O

262	dapat	O
262	gratis	B-ASPECT
262	fruit_bucket	O
262	,	O
262	ini	O
262	pendapat	O
262	saya	O
262	soal	O
262	Hotel	B-HOTEL
262	Grand	I-HOTEL
262	Candi	I-HOTEL
262	di	O
262	Malang	B-LOC

263	Pengalaman	O
263	di	O
263	Hotel	B-HOTEL
263	Ibis	I-HOTEL
263	Jakarta	B-LOC
263	,	O
263	ac	B-ASPECT
263	lama	O
263	dingin	O
263	tiga_puluh	O
263	menit	O

264	Pengalaman	O
264	di	O
264	Hotel	B-HOTEL
264	Grand	I-HOTEL
264	Candi	I-HOTEL
264	Surabaya	B-LOC
264	,	O
264	balkon	O
264	langsung	O
264	bisa	O
264	lihat	O
264	baik	O
264	pemandangan	O

265	Ulasan	O
265	tamu	O
265	di	O
265	Hotel	B-HOTEL
265	Ciputra	I-HOTEL
265	Jakarta	B-LOC
265	:	O
265	harus	O
265	bayar	B-ASPECT
265	parkir	O
265	tidak_gratis	O

266	Saya	O
266	menginap	O
266	di	O
266	Hotel	B-HOTEL
266	Tentrem	I-HOTEL
266	di	O
266	Solo	B-LOC
266	,	O
266	lokasi	B-ASPECT
266	dekat	I-ASPECT
266	resto	O
266	hits	O

267	Saya	O
267	menginap	O
267	di	O
267	Hotel	B-HOTEL
267	Gumaya	I-HOTEL
267	di	O
267	Yogyakarta	B-LOC
267	,	O
267	saluran_tv	O
267	sedikit	O
267	kualitas	O
267	gambar	O
267	buruk	O
267	seperti	O
267	analog	O

268	Saya	O
268	menginap	O
268	di	O
268	Hotel	B-HOTEL
268	Aston	I-HOTEL
268	di	O
268	Solo	B-LOC
268	,	O
268	makanan	B-ASPECT
268	hotel	O
268	acungi	O
268	top	O

269	Saya	O
269	menginap	O
269	di	O
269	Hotel	B-HOTEL
269	Santika	I-HOTEL
269	di	O
269	Semarang	B-LOC
269	,	O
269	setiap	O
269	tamu	O
269	dimention	O
269	nama	O
269	merasa	O
269	dihargai	O
269	pihak	O
269	staff	B-ASPECT
269	hotel	O
269	ramah	B-ASPECT
269	membantu	O

270	Pengalaman	O
270	di	O
270	Hotel	B-HOTEL
270	Ciputra	I-HOTEL
270	Ubud	B-LOC
270	,	O
270	pas	O
270	termasuk	O
270	murah	B-ASPECT
270	termasuk	O
270	sarapan	O

271	staff	B-ASPECT
271	tidak_ramah	O
271	apatis	O
271	,	O
271	ini	O
271	pendapat	O
271	saya	O
271	soal	O
271	Hotel	B-HOTEL
271	Patra	I-HOTEL
271	Jasa	I-HOTEL
271	di	O
271	Yogyakarta	B-LOC

272	Pengalaman	O
272	di	O
272	Hotel	B-HOTEL
272	Ciputra	I-HOTEL
272	Malang	B-LOC
272	,	O
272	lama	O
272	menungu	O
272	refill	O
272	makanan	O

273	hotel	O
273	jauh	B-ASPECT
273	kota	O
273	,	O
273	ini	O
273	pendapat	O
273	saya	O
273	soal	O
273	Hotel	B-HOTEL
273	Horison	I-HOTEL
273	di	O
273	Kuta	B-LOC

274	Ulasan	O
274	tamu	O
274	di	O
274	Hotel	B-HOTEL
274	Patra	I-HOTEL
274	Jasa	I-HOTEL
274	Yogyakarta	B-LOC
274	:	O
274	terletak	O
274	jalan	O
274	jogokaryan	O
274	berada	O
274	meter	O
274	masjid	O
274	jogokaryan	O
274	terkenal	O

275	Pengalaman	O
275	di	O
275	Hotel	B-HOTEL
275	Gumaya	I-HOTEL
275	Bali	B-LOC
275	,	O
275	sarapan	B-ASPECT
275	minimalis	O
275	kelas	O
275	bintang_lima	O

276	Saya	O
276	menginap	O
276	di	O
276	Hotel	B-HOTEL
276	Grand	I-HOTEL
276	Candi	I-HOTEL
276	di	O
276	Yogyakarta	B-LOC
276	,	O
276	satpam	B-ASPECT
276	tidak_sigap	O
276	tidak_bantu	O
276	menyebrang	O
276	jalan	O

277	Ulasan	O
277	tamu	O
277	di	O
277	Hotel	B-HOTEL
277	Ibis	I-HOTEL
277	Ubud	B-LOC
277	:	O
277	harga	B-ASPECT
277	asik	O
277	murah	B-ASPECT

278	Ulasan	O
278	tamu	O
278	di	O
278	Hotel	B-HOTEL
278	Ciputra	I-HOTEL
278	Ubud	B-LOC
278	:	O
278	wifi	B-ASPECT
278	bisa	O
278	lebih	O
278	kencang	O

279	tempat_parkir	O
279	lobi	B-ASPECT
279	cukup	O
279	jauh	O
279	,	O
279	ini	O
279	pendapat	O
279	saya	O
279	soal	O
279	Hotel	B-HOTEL
279	Aston	I-HOTEL
279	di	O
279	Jakarta	B-LOC

280	kamar	B-ASPECT
280	ada	O
280	balkon	O
280	berjemur	O
280	,	O
280	ini	O
280	pendapat	O
280	saya	O
280	soal	O
280	Hotel	B-HOTEL
280	Ciputra	I-HOTEL
280	di	O
280	Bandung	B-LOC

281	saat	O
281	masuk	O
281	sambut	O
281	jamuan	O
281	hangat	O
281	nuansa	O
281	budata	O
281	kental	O
281	,	O
281	ini	O
281	pendapat	O
281	saya	O
281	soal	O
281	Hotel	B-HOTEL
281	Patra	I-HOTEL
281	Jasa	I-HOTEL
281	di	O
281	Yogyakarta	B-LOC

282	Pengalaman	O
282	di	O
282	Hotel	B-HOTEL
282	Novotel	I-HOTEL
282	Malang	B-LOC
282	,	O
282	harga	B-ASPECT
282	tidak_termasuk	O
282	amenities	O
282	alat_mandi	O
282	air_mineral	O

283	Saya	O
283	menginap	O
283	di	O
283	Hotel	B-HOTEL
283	Novotel	I-HOTEL
283	di	O
283	Yogyakarta	B-LOC
283	,	O
283	harga	B-ASPECT
283	tidak_sesuai	O
283	ditawarkan	O

284	dekat	B-ASPECT
284	tugu	O
284	,	O
284	ini	O
284	pendapat	O
284	saya	O
284	soal	O
284	Hotel	B-HOTEL
284	Novotel	I-HOTEL
284	di	O
284	Malang	B-LOC

285	Ulasan	O
285	tamu	O
285	di	O
285	Hotel	B-HOTEL
285	Ciputra	I-HOTEL
285	Malang	B-LOC
285	:	O
285	pelayanan	B-ASPECT
285	peduli	O

286	Pengalaman	O
286	di	O
286	Hotel	B-HOTEL
286	Patra	I-HOTEL
286	Jasa	I-HOTEL
286	Yogyakarta	B-LOC
286	,	O
286	parkir	O
286	motor	O
286	sempit	O
286	tidak_ada	O
286	atap	O

287	Ulasan	O
287	tamu	O
287	di	O
287	Hotel	B-HOTEL
287	Ciputra	I-HOTEL
287	Bali	B-LOC
287	:	O
287	kamar	B-ASPECT
287	seperti	O
287	lama	O
287	tidak_ditempati	O

288	Ulasan	O
288	tamu	O
288	di	O
288	Hotel	B-HOTEL
288	Gumaya	I-HOTEL
288	Kuta	B-LOC
288	:	O
288	hotel	O
288	tengah	O
288	perumahan	O
288	balik	O
288	bukit	O
288	suasana	O
288	adem	O
288	tentram	O

289	koridor	O
289	seperti	O
289	kos	O
289	,	O
289	ini	O
289	pendapat	O
289	saya	O
289	soal	O
289	Hotel	B-HOTEL
289	Horison	I-HOTEL
289	di	O
289	Jakarta	B-LOC

290	Pengalaman	O
290	di	O
290	Hotel	B-HOTEL
290	Grand	I-HOTEL
290	Candi	I-HOTEL
290	Surabaya	B-LOC
290	,	O
290	bisa	O
290	minta	O
290	pemandangan	O
290	gunung	O

291	harga	B-ASPECT
291	cocok	O
291	backpacker	O
291	,	O
291	ini	O
291	pendapat	O
291	saya	O
291	soal	O
291	Hotel	B-HOTEL
291	Ibis	I-HOTEL
291	di	O
291	Jakarta	B-LOC

292	Pengalaman	O
292	di	O
292	Hotel	B-HOTEL
292	Grand	I-HOTEL
292	Candi	I-HOTEL
292	Surabaya	B-LOC
292	,	O
292	access	O
292	card	O
292	kamar	B-ASPECT
292	tidak_berfungsi	O

293	Pengalaman	O
293	di	O
293	Hotel	B-HOTEL
293	Horison	I-HOTEL
293	Bandung	B-LOC
293	,	O
293	kolam_renang	O
293	bersih	O
293	ramah_anak	O

294	Ulasan	O
294	tamu	O
294	di	O
294	Hotel	B-HOTEL
294	Patra	I-HOTEL
294	Jasa	I-HOTEL
294	Jakarta	B-LOC
294	:	O
294	hotel	O
294	rekomendasi	O
294	backpacker	O

295	Saya	O
295	menginap	O
295	di	O
295	Hotel	B-HOTEL
295	Grand	I-HOTEL
295	Candi	I-HOTEL
295	di	O
295	Ubud	B-LOC
295	,	O
295	kolam_renang	O
295	banyak	O
295	daun	O
295	ngambang	O

296	Ulasan	O
296	tamu	O
296	di	O
296	Hotel	B-HOTEL
296	Aston	I-HOTEL
296	Solo	B-LOC
296	:	O
296	uang	O
296	tidak_ada	O
296	kabar	O
296	refund	O

297	Ulasan	O
297	tamu	O
297	di	O
297	Hotel	B-HOTEL
297	Horison	I-HOTEL
297	Malang	B-LOC
297	:	O
297	sarapan	B-ASPECT
297	bebas	O
297	pilih	O
297	menu	B-ASPECT

298	alat_makan	O
298	kotor	O
298	,	O
298	ini	O
298	pendapat	O
298	saya	O
298	soal	O
298	Hotel	B-HOTEL
298	Tentrem	I-HOTEL
298	di	O
298	Yogyakarta	B-LOC

299	handuk	O
299	tidak_gratis	O
299	harus	O
299	sewa	O
299	,	O
299	ini	O
299	pendapat	O
299	saya	O
299	soal	O
299	Hotel	B-HOTEL
299	Santika	I-HOTEL
299	di	O
299	Bandung	B-LOC

300	Pengalaman	O
300	di	O
300	Hotel	B-HOTEL
300	Ciputra	I-HOTEL
300	Kuta	B-LOC
300	,	O
300	lift	B-ASPECT
300	sempit	O
300	kotor	O

301	remote	O
301	ac	B-ASPECT
301	tidak_ada	O
301	,	O
301	ini	O
301	pendapat	O
301	saya	O
301	soal	O
301	Hotel	B-HOTEL
301	Gumaya	I-HOTEL
301	di	O
301	Jakarta	B-LOC

302	Saya	O
302	menginap	O
302	di	O
302	Hotel	B-HOTEL
302	Tentrem	I-HOTEL
302	di	O
302	Jakarta	B-LOC
302	,	O
302	pintu	O
302	hotel	O
302	ada	O
302	handsanitizer	O

303	Saya	O
303	menginap	O
303	di	O
303	Hotel	B-HOTEL
303	Gumaya	I-HOTEL
303	di	O
303	Surabaya	B-LOC
303	,	O
303	pelayanan	B-ASPECT
303	ramah	I-ASPECT
303	menerapkan	O
303	prokes	O
303	ketat	O

304	sound_system	O
304	aula	O
304	bagus	O
304	,	O
304	ini	O
304	pendapat	O
304	saya	O
304	soal	O
304	Hotel	B-HOTEL
304	Santika	I-HOTEL
304	di	O
304	Solo	B-LOC

305	Pengalaman	O
305	di	O
305	Hotel	B-HOTEL
305	Novotel	I-HOTEL
305	Kuta	B-LOC
305	,	O
305	kolam	B-ASPECT
305	terlalu	O
305	dingin	O

306	Pengalaman	O
306	di	O
306	Hotel	B-HOTEL
306	Grand	I-HOTEL
306	Candi	I-HOTEL
306	Solo	B-LOC
306	,	O
306	ada	O
306	wedang	O
306	jahe	O
306	kopi	O
306	mie	O
306	godok	O
306	chef	O

307	menu	B-ASPECT
307	sarapan	I-ASPECT
307	makan_malam	O
307	enak	O
307	,	O
307	ini	O
307	pendapat	O
307	saya	O
307	soal	O
307	Hotel	B-HOTEL
307	Ibis	I-HOTEL
307	di	O
307	Ubud	B-LOC

308	bisa	O
308	keliling	O
308	hotel	O
308	pakai	O
308	sepeda	O
308	hotel	O
308	,	O
308	ini	O
308	pendapat	O
308	saya	O
308	soal	O
308	Hotel	B-HOTEL
308	Aston	I-HOTEL
308	di	O
308	Jakarta	B-LOC

309	kekurangan	O
309	lokasi	B-ASPECT
309	sulit	O
309	dijangkau	O
309	,	O
309	ini	O
309	pendapat	O
309	saya	O
309	soal	O
309	Hotel	B-HOTEL
309	Novotel	I-HOTEL
309	di	O
309	Bali	B-LOC

310	Saya	O
310	menginap	O
310	di	O
310	Hotel	B-HOTEL
310	Patra	I-HOTEL
310	Jasa	I-HOTEL
310	di	O
310	Bali	B-LOC
310	,	O
310	ada	O
310	tambahan_biaya	O

311	sarapan	B-ASPECT
311	banyak	O
311	variasi	O
311	perut	O
311	tidak_kuat	O
311	coba	O
311	,	O
311	ini	O
311	pendapat	O
311	saya	O
311	soal	O
311	Hotel	B-HOTEL
311	Tentrem	I-HOTEL
311	di	O
311	Ubud	B-LOC

312	Ulasan	O
312	tamu	O
312	di	O
312	Hotel	B-HOTEL
312	Tentrem	I-HOTEL
312	Malang	B-LOC
312	:	O
312	sarapan	B-ASPECT
312	menemukan	O
312	semut	O
312	roti	O
312	kue	O

313	pemandangan	O
313	bagus	O
313	,	O
313	ini	O
313	pendapat	O
313	saya	O
313	soal	O
313	Hotel	B-HOTEL
313	Novotel	I-HOTEL
313	di	O
313	Jakarta	B-LOC

314	bersih	O
314	ruangan	O
314	kamar	B-ASPECT
314	,	O
314	ini	O
314	pendapat	O
314	saya	O
314	soal	O
314	Hotel	B-HOTEL
314	Gumaya	I-HOTEL
314	di	O
314	Bandung	B-LOC

315	Pengalaman	O
315	di	O
315	Hotel	B-HOTEL
315	Grand	I-HOTEL
315	Candi	I-HOTEL
315	Bandung	B-LOC
315	,	O
315	sarapan	B-ASPECT
315	tidak_enak	O

316	Ulasan	O
316	tamu	O
316	di	O
316	Hotel	B-HOTEL
316	Santika	I-HOTEL
316	Jakarta	B-LOC
316	:	O
316	ekonomis	O
316	hemat	O
316	kantong	O

317	Ulasan	O
317	tamu	O
317	di	O
317	Hotel	B-HOTEL
317	Horison	I-HOTEL
317	Jakarta	B-LOC
317	:	O
317	hanya	O
317	kerupuk	O
317	enak	O
317	lainnya	O
317	zonk	O

318	Saya	O
318	menginap	O
318	di	O
318	Hotel	B-HOTEL
318	Aston	I-HOTEL
318	di	O
318	Malang	B-LOC
318	,	O
318	wifi	B-ASPECT
318	buruk	O
318	suka	O
318	putus_putus	O

319	Pengalaman	O
319	di	O
319	Hotel	B-HOTEL
319	Santika	I-HOTEL
319	Jakarta	B-LOC
319	,	O
319	hotel	O
319	nyaman	O
319	strategis	B-ASPECT

320	fasilitas	B-ASPECT
320	hotel	O
320	jauh	O
320	dibayangkan	O
320	,	O
320	ini	O
320	pendapat	O
320	saya	O
320	soal	O
320	Hotel	B-HOTEL
320	Novotel	I-HOTEL
320	di	O
320	Ubud	B-LOC

321	shower	O
321	air_panas	O
321	normal	O
321	,	O
321	ini	O
321	pendapat	O
321	saya	O
321	soal	O
321	Hotel	B-HOTEL
321	Santika	I-HOTEL
321	di	O
321	Bali	B-LOC

322	Ulasan	O
322	tamu	O
322	di	O
322	Hotel	B-HOTEL
322	Novotel	I-HOTEL
322	Jakarta	B-LOC
322	:	O
322	ada	O
322	outdoor	O
322	playground	B-ASPECT
322	anak_kecil	O

323	Saya	O
323	menginap	O
323	di	O
323	Hotel	B-HOTEL
323	Ibis	I-HOTEL
323	di	O
323	Yogyakarta	B-LOC
323	,	O
323	pelayanan	B-ASPECT
323	staff	I-ASPECT
323	reto	O
323	sarapan	O
323	lambat	O
323	refill	O
323	makanan	O
323	minuman	O
323	habis	O

324	Ulasan	O
324	tamu	O
324	di	O
324	Hotel	B-HOTEL
324	Ciputra	I-HOTEL
324	Surabaya	B-LOC
324	:	O
324	lokasi	B-ASPECT
324	strategis	I-ASPECT
324	dekat	I-ASPECT
324	berpergian	O

325	Ulasan	O
325	tamu	O
325	di	O
325	Hotel	B-HOTEL
325	Gumaya	I-HOTEL
325	Yogyakarta	B-LOC
325	:	O
325	pelayanan	B-ASPECT
325	oke	O

326	Pengalaman	O
326	di	O
326	Hotel	B-HOTEL
326	Patra	I-HOTEL
326	Jasa	I-HOTEL
326	Bandung	B-LOC
326	,	O
326	buah	O
326	dikeliling	O
326	binatang	O
326	terbang	O

327	Pengalaman	O
327	di	O
327	Hotel	B-HOTEL
327	Grand	I-HOTEL
327	Candi	I-HOTEL
327	Semarang	B-LOC
327	,	O
327	tempat	O
327	strategis	B-ASPECT

328	Pengalaman	O
328	di	O
328	Hotel	B-HOTEL
328	Grand	I-HOTEL
328	Candi	I-HOTEL
328	Solo	B-LOC
328	,	O
328	pesan	O
328	aplikasi	O
328	harga	B-ASPECT
328	terjangkau	O

329	Saya	O
329	menginap	O
329	di	O
329	Hotel	B-HOTEL
329	Novotel	I-HOTEL
329	di	O
329	Malang	B-LOC
329	,	O
329	dekat	B-ASPECT
329	malioboro	O
329	dekat	B-ASPECT
329	gudeg	O
329	yudjum	O

330	tempat_tidur	O
330	cukup	O
330	baik	O
330	penerangan	O
330	cukup	O
330	baik	O
330	,	O
330	ini	O
330	pendapat	O
330	saya	O
330	soal	O
330	Hotel	B-HOTEL
330	Tentrem	I-HOTEL
330	di	O
330	Kuta	B-LOC

331	Saya	O
331	menginap	O
331	di	O
331	Hotel	B-HOTEL
331	Ibis	I-HOTEL
331	di	O
331	Bandung	B-LOC
331	,	O
331	ac	B-ASPECT
331	kuno	O

332	kamar_mandi	O
332	sempit	O
332	,	O
332	ini	O
332	pendapat	O
332	saya	O
332	soal	O
332	Hotel	B-HOTEL
332	Aston	I-HOTEL
332	di	O
332	Yogyakarta	B-LOC

333	hotel	O
333	letak	O
333	strategis	B-ASPECT
333	pusat_kota	O
333	,	O
333	ini	O
333	pendapat	O
333	saya	O
333	soal	O
333	Hotel	B-HOTEL
333	Ibis	I-HOTEL
333	di	O
333	Surabaya	B-LOC

334	Saya	O
334	menginap	O
334	di	O
334	Hotel	B-HOTEL
334	Ibis	I-HOTEL
334	di	O
334	Bandung	B-LOC
334	,	O
334	hotel	O
334	terhubung	O
334	mall	O

335	wastafel	O
335	mampet	O
335	,	O
335	ini	O
335	pendapat	O
335	saya	O
335	soal	O
335	Hotel	B-HOTEL
335	Patra	I-HOTEL
335	Jasa	I-HOTEL
335	di	O
335	Solo	B-LOC

336	layanan	O
336	makanan	O
336	tidak_termasuk	O
336	harga	B-ASPECT
336	sewa	O
336	kamar	O
336	,	O
336	ini	O
336	pendapat	O
336	saya	O
336	soal	O
336	Hotel	B-HOTEL
336	Ciputra	I-HOTEL
336	di	O
336	Semarang	B-LOC

337	Saya	O
337	menginap	O
337	di	O
337	Hotel	B-HOTEL
337	Ciputra	I-HOTEL
337	di	O
337	Kuta	B-LOC
337	,	O
337	kamar	B-ASPECT
337	sempit	O
337	sholat	O

338	Pengalaman	O
338	di	O
338	Hotel	B-HOTEL
338	Santika	I-HOTEL
338	Jakarta	B-LOC
338	,	O
338	sarapan	B-ASPECT
338	enak	O
338	segar	O
338	kualitas	O
338	bahan	O
338	menu	B-ASPECT
338	lengkap	O

339	kamar_mandi	O
339	luas	O
339	toilet	O
339	duduk	O
339	wastafel	O
339	,	O
339	ini	O
339	pendapat	O
339	saya	O
339	soal	O
339	Hotel	B-HOTEL
339	Ibis	I-HOTEL
339	di	O
339	Solo	B-LOC

340	Pengalaman	O
340	di	O
340	Hotel	B-HOTEL
340	Ciputra	I-HOTEL
340	Jakarta	B-LOC
340	,	O
340	fasilitas	O
340	kamar	B-ASPECT
340	lengkap	O
340	mulai	O
340	bathtub	O
340	hair_dryer	B-ASPECT
340	brankas	O
340	kulkas	O
340	lemari	O
340	heater	O
340	sandal	O
340	handuk	O

341	remote	O
341	tv	B-ASPECT
341	sulit	O
341	pindah	O
341	saluran	O
341	,	O
341	ini	O
341	pendapat	O
341	saya	O
341	soal	O
341	Hotel	B-HOTEL
341	Tentrem	I-HOTEL
341	di	O
341	Malang	B-LOC

342	staff	B-ASPECT
342	bersahabat	O
342	membantu	O
342	,	O
342	ini	O
342	pendapat	O
342	saya	O
342	soal	O
342	Hotel	B-HOTEL
342	Santika	I-HOTEL
342	di	O
342	Surabaya	B-LOC

343	Pengalaman	O
343	di	O
343	Hotel	B-HOTEL
343	Ibis	I-HOTEL
343	Bali	B-LOC
343	,	O
343	hotel	O
343	wow	O
343	harga	B-ASPECT
343	promo	O
343	murah	B-ASPECT
343	terus	O
343	promo	O
343	diskon	O

344	meminjam	O
344	mukena	O
344	diantar	O
344	cepat	O
344	,	O
344	ini	O
344	pendapat	O
344	saya	O
344	soal	O
344	Hotel	B-HOTEL
344	Ciputra	I-HOTEL
344	di	O
344	Semarang	B-LOC

345	Ulasan	O
345	tamu	O
345	di	O
345	Hotel	B-HOTEL
345	Ciputra	I-HOTEL
345	Semarang	B-LOC
345	:	O
345	makanan	B-ASPECT
345	ada	O
345	rambut	O

346	Pengalaman	O
346	di	O
346	Hotel	B-HOTEL
346	Ibis	I-HOTEL
346	Jakarta	B-LOC
346	,	O
346	waktu	O
346	takjil	O
346	buka_puasa	O
346	makanan	B-ASPECT
346	tidak_banyak	O
346	pilihan	O

347	Pengalaman	O
347	di	O
347	Hotel	B-HOTEL
347	Tentrem	I-HOTEL
347	Ubud	B-LOC
347	,	O
347	kamar	B-ASPECT
347	ditata	O
347	efisien	O

348	Pengalaman	O
348	di	O
348	Hotel	B-HOTEL
348	Tentrem	I-HOTEL
348	Surabaya	B-LOC
348	,	O
348	letak	O
348	dekat	B-ASPECT
348	malioboro	O
348	deket	O
348	kemana_mana	B-ASPECT

349	Ulasan	O
349	tamu	O
349	di	O
349	Hotel	B-HOTEL
349	Aston	I-HOTEL
349	Yogyakarta	B-LOC
349	:	O
349	tidak_ada	O
349	parkir	O
349	motor	O

350	Ulasan	O
350	tamu	O
350	di	O
350	Hotel	B-HOTEL
350	Ciputra	I-HOTEL
350	Jakarta	B-LOC
350	:	O
350	tempat	O
350	cocok	O
350	acara	O
350	wedding	O

351	Saya	O
351	menginap	O
351	di	O
351	Hotel	B-HOTEL
351	Ibis	I-HOTEL
351	di	O
